ubigeo,pct_agua_permanente,pct_agua_estacional
040306,0.26236616122077816,0.6212467932890915
040307,0.6458604124565549,0.3419385647827502
040308,0.7452327476328297,0.24381453992025315
040309,0.0547945205479452,0.3013698630136986
040310,0.0,0.7926340483734137
040311,0.19309920322812296,0.7574838422870432
040312,0.0,0.5416666666666666
040313,0.2444191091196368,0.597996152565791
040401,0.032623897068171995,0.737611564573957
040402,0.18330633051450249,0.66465956690113
040403,0.12881949976103238,0.7338935797355425
040404,0.8008382482521373,0.17757205490112551
040405,0.02021204492641363,0.6291271301316809
040406,0.19106073094242523,0.7118371059826311
040407,0.10093101818687741,0.7277430081649501
040408,0.06468166474800491,0.7114202649704396
040409,0.66140381928466,0.3128448485883306
040410,0.3333333333333333,0.6666666666666666
040411,0.0,1.0
040412,0.15191316622537024,0.834388546895751
040413,0.013584512103686127,0.6979014554377775
040414,0.4444444444444444,0.5555555555555556
040501,0.01669185818168835,0.8011556359568214
040502,0.06519372556781632,0.7913470895805499
040503,0.5103975796677941,0.46634328732303826
040504,0.49230694363072147,0.4534921947401651
040505,0.34928100931101064,0.5559942248882656
040506,0.08839988774617429,0.8670122323654192
040507,0.09486856401279652,0.7148359690951893
040508,0.029651162790697672,0.9406976744186046
040509,0.0,0.9013138250223949
040510,0.4856292513375834,0.473143716026662
040511,0.06762791753045165,0.8300793135101128
040512,0.005275789299457938,0.9074926552737204
040513,0.07547632538118716,0.8964896109058005
040514,0.5408277379273205,0.3900183066791317
040515,0.11077618119456654,0.7407680219996071
040516,0.49552714127706016,0.43746157231657323
040517,0.34308119786599545,0.5739553591936046
040518,0.13059365786814678,0.7731393691087519
040519,0.17755936494126565,0.7521694013585095
040520,0.1871562208864556,0.7632311088990135
040601,0.002781799379524302,0.5594725956566702
040602,0.26470548835215474,0.7113826039196774
040603,0.5533220785119914,0.40089452042697943
040604,0.1100721420643729,0.7602108768035516
040605,0.0,1.0
040606,0.10268085226331798,0.586659513968902
040607,0.48438768950828553,0.49616029724090266
040608,0.20703974876782252,0.6746492810556519
040701,0.47232603666132766,0.5080156046520168
040702,0.06084540323933919,0.8538255395050229
040703,0.14336893606213322,0.5185248133768995
040704,0.5311013263376058,0.46349586073262544
040705,0.07841913027190706,0.8269753067149502
040706,0.5534394636956507,0.3300458806469252
040801,0.3912892865740169,0.5165542305908324
040802,0.464725626439138,0.5266095350639105
040803,0.13893544902596192,0.8324207546467016
040804,0.4096545208708917,0.46617234086811815
040805,0.09921899572171847,0.7154696446638955
040806,0.8157719467816754,0.1585809564319644
040807,0.17205975658995212,0.7568975793582128
040808,0.10500579076051988,0.8949942092394801
040809,0.22681621872839186,0.6520335755336154
040810,0.5797003900124947,0.38503732326670065
