ubigeo,pct_cultivo,pct_construido,pct_desnudo,pct_agua_visible
120707,0.026999978609974735,0.006740618623252088,0.000858198078913979,0.002044117520152533
120708,0.005489590457407742,0.004115212876716438,0.004413893474640319,0.010299671183110353
120702,0.08234569645064442,0.019770822972902856,0.003128304084320739,2.6170118151754753e-05
120706,0.018157784522580468,0.004883019971525321,0.0005773308966054654,0.0008236449916630681
120709,0.03074946078280719,0.004876840645679557,0.009689369361816056,0.0018239930529613967
120427,0.0077557103518100965,0.000988978065694646,0.05122808344346221,0.010179837796824048
120418,0.001701838970450171,0.0011936848868066721,0.015132029628572184,0.0057037408962606895
120419,0.0001926788775606246,0.00018706687141808212,0.004625961991386268,0.0033869227345596662
120403,0.024610087418396296,0.002568231353201733,0.06591805964780156,0.01890281206949991
120205,0.004301338561928829,0.003983541575785117,0.012272290657590357,0.0017856296097389702
120206,0.0010193090413948172,0.0022908685713849924,0.04253320211556561,0.010840031064670285
120209,0.01917682923453246,0.006660005430863468,0.0014597137341910993,0.0004392429223754403
120306,8.184712771319973e-05,0.0003550525797746213,0.0017761564075275272,0.003712806054039888
120305,0.0008059459827082719,0.004744243648928214,0.0030279695900056473,0.0027461062712488445
120301,0.0001493997368041935,0.00387882453632521,0.001894438182289748,0.005868517897896931
120304,4.97546148513889e-05,0.001853621036215683,0.0017365513542124148,0.0018053209234740316
120302,0.00044363726713329826,0.004150845475913917,0.0027384796682214875,0.004169290379203881
190307,2.3443252489938763e-05,0.002772317134335594,0.0003249126145450479,0.0004899806923712638
190301,0.0019526330136077138,0.00706748104213235,0.00048227775412586145,6.856884061527191e-05
190302,0.0011599138691041266,0.0019005355901125123,0.0018928553495029003,0.0004002100688033408
120504,0.0015059346108405023,0.0012521701626293127,0.005902753767163388,0.004627663864597251
120704,0.013266716543437631,0.003215033954328614,0.003488313443147272,0.008291721608515214
190107,0.005030827605461463,0.004086729685181559,0.0025469372755411077,0.005460760842244328
190303,0.0015911885886492271,0.0007270491351943068,0.001754717557491508,0.0012594597921267894
190305,2.8139866584790285e-05,0.0005559698755747219,0.002532707940911538,0.0029215658722154597
190304,4.09985591251185e-06,0.0002431406253756462,0.0019756816063325995,0.0038746482918817307
100902,4.925667598050673e-06,0.00023020359705085795,0.00695365723736496,0.004073412278656971
100802,0.005715389318544442,0.0010026263806084499,0.002427836977388506,0.0030303622112648368
100113,0.027101723548156632,0.0017204384371046935,0.0021150773508360706,0.0030672249105677713
100103,0.004861595829888945,0.0024303531542066267,0.0007981285155704289,0.0010400482765220603
100804,0.06699755872969207,0.006799026936471429,0.0042368298293625345,0.0001701845019594146
100803,0.013717919867299474,0.004739098121837545,0.0001534562049775795,0.00943234901437428
100801,0.012551801669330953,0.0012983292065640863,0.003955749787242243,0.00868269948014361
190110,0.0005237067346576175,0.0013317586404008727,0.01674086110470689,0.005379319451030925
